Date,Close
15/01/2014 16:00:00,89.8
16/01/2014 16:00:00,89.83
17/01/2014 16:00:00,89.35
21/01/2014 16:00:00,89.38
22/01/2014 16:00:00,88.66
23/01/2014 16:00:00,87.88
24/01/2014 16:00:00,85.55
27/01/2014 16:00:00,86.01
28/01/2014 16:00:00,86.59
29/01/2014 16:00:00,85.93
30/01/2014 16:00:00,86.58
31/01/2014 16:00:00,85.96
03/02/2014 16:00:00,84.78
04/02/2014 16:00:00,85.11
05/02/2014 16:00:00,84.7
06/02/2014 16:00:00,85.43
07/02/2014 16:00:00,86.56
10/02/2014 16:00:00,87.36
11/02/2014 16:00:00,87.46
12/02/2014 16:00:00,86.9
13/02/2014 16:00:00,85.85
14/02/2014 16:00:00,85.84
18/02/2014 16:00:00,85.1
19/02/2014 16:00:00,84.29
20/02/2014 16:00:00,85.12
21/02/2014 16:00:00,84.69
24/02/2014 16:00:00,84.8
25/02/2014 16:00:00,84.05
26/02/2014 16:00:00,84.35
27/02/2014 16:00:00,84.97
28/02/2014 16:00:00,85.93
03/03/2014 16:00:00,86.96
04/03/2014 16:00:00,86.63
05/03/2014 16:00:00,86.92
06/03/2014 16:00:00,88.23
07/03/2014 16:00:00,88.8
10/03/2014 16:00:00,88.52
11/03/2014 16:00:00,89.11
12/03/2014 16:00:00,88.84
13/03/2014 16:00:00,87.98
14/03/2014 16:00:00,87.2
17/03/2014 16:00:00,87.49
18/03/2014 16:00:00,87.67
19/03/2014 16:00:00,87.29
20/03/2014 16:00:00,87.57
21/03/2014 16:00:00,89.84
24/03/2014 16:00:00,88.51
25/03/2014 16:00:00,89.1
26/03/2014 16:00:00,88.33
27/03/2014 16:00:00,87.86
28/03/2014 16:00:00,88.75
31/03/2014 16:00:00,90.8
01/04/2014 16:00:00,91.39
02/04/2014 16:00:00,91.9
03/04/2014 16:00:00,92.06
04/04/2014 16:00:00,91.83
07/04/2014 16:00:00,91.15
08/04/2014 16:00:00,92.54
09/04/2014 16:00:00,93.38
10/04/2014 16:00:00,92.74
11/04/2014 16:00:00,92.01
14/04/2014 16:00:00,92.44
15/04/2014 16:00:00,92.34
16/04/2014 16:00:00,93.15
17/04/2014 16:00:00,93.4
21/04/2014 16:00:00,93.12
22/04/2014 16:00:00,93.34
23/04/2014 16:00:00,93.57
24/04/2014 16:00:00,93.89
25/04/2014 16:00:00,93.14
28/04/2014 16:00:00,92.77
29/04/2014 16:00:00,93.73
30/04/2014 16:00:00,93.34
01/05/2014 16:00:00,93.22
02/05/2014 16:00:00,92.92
05/05/2014 16:00:00,92.69
06/05/2014 16:00:00,92.77
07/05/2014 16:00:00,94.53
08/05/2014 16:00:00,94.28
09/05/2014 16:00:00,94.34
12/05/2014 16:00:00,93.65
13/05/2014 16:00:00,93.61
14/05/2014 16:00:00,91.7
15/05/2014 16:00:00,91.21
16/05/2014 16:00:00,91.27
19/05/2014 16:00:00,90.67
20/05/2014 16:00:00,89.95
21/05/2014 16:00:00,89.98
22/05/2014 16:00:00,89.99
23/05/2014 16:00:00,89.98
27/05/2014 16:00:00,90.92
28/05/2014 16:00:00,90.91
29/05/2014 16:00:00,91.1
30/05/2014 16:00:00,91.17
02/06/2014 16:00:00,91.18
03/06/2014 16:00:00,90.84
04/06/2014 16:00:00,90.84
05/06/2014 16:00:00,91.3
06/06/2014 16:00:00,92.3
09/06/2014 16:00:00,93
10/06/2014 16:00:00,92.45
11/06/2014 16:00:00,91.42
12/06/2014 16:00:00,90.47
13/06/2014 16:00:00,90.47
16/06/2014 16:00:00,90.37
17/06/2014 16:00:00,90.6
18/06/2014 16:00:00,91.19
19/06/2014 16:00:00,91.58
20/06/2014 16:00:00,92.04
23/06/2014 16:00:00,91.39
24/06/2014 16:00:00,90.63
25/06/2014 16:00:00,90.74
26/06/2014 16:00:00,90.41
27/06/2014 16:00:00,90.82
30/06/2014 16:00:00,90.55
01/07/2014 16:00:00,90.08
02/07/2014 16:00:00,90.35
03/07/2014 16:00:00,91.38
07/07/2014 16:00:00,90.79
08/07/2014 16:00:00,90.12
09/07/2014 16:00:00,89.16
10/07/2014 16:00:00,88.12
11/07/2014 16:00:00,88.53
14/07/2014 16:00:00,88.51
15/07/2014 16:00:00,88.56
16/07/2014 16:00:00,89.45
17/07/2014 16:00:00,87.43
18/07/2014 16:00:00,87.63
21/07/2014 16:00:00,87.64
22/07/2014 16:00:00,88.4
23/07/2014 16:00:00,87.45
24/07/2014 16:00:00,86.98
25/07/2014 16:00:00,86.17
28/07/2014 16:00:00,86.01
29/07/2014 16:00:00,85.83
30/07/2014 16:00:00,85.43
31/07/2014 16:00:00,85.11
01/08/2014 16:00:00,84.96
04/08/2014 16:00:00,85.27
05/08/2014 16:00:00,85.29
06/08/2014 16:00:00,85.41
07/08/2014 16:00:00,85.37
08/08/2014 16:00:00,86.98
11/08/2014 16:00:00,87.16
12/08/2014 16:00:00,86.48
13/08/2014 16:00:00,84.49
14/08/2014 16:00:00,84.89
15/08/2014 16:00:00,84.8
18/08/2014 16:00:00,86.11
19/08/2014 16:00:00,85.71
20/08/2014 16:00:00,85.87
21/08/2014 16:00:00,86.21
22/08/2014 16:00:00,84.76
25/08/2014 16:00:00,85.11
26/08/2014 16:00:00,84.1
27/08/2014 16:00:00,83.85
28/08/2014 16:00:00,83.97
29/08/2014 16:00:00,84.09
02/09/2014 16:00:00,83.77
03/09/2014 16:00:00,83.17
04/09/2014 16:00:00,83.11
05/09/2014 16:00:00,82.79
08/09/2014 16:00:00,82.93
09/09/2014 16:00:00,82.25
10/09/2014 16:00:00,81.98
11/09/2014 16:00:00,82.08
12/09/2014 16:00:00,81.95
15/09/2014 16:00:00,82.68
16/09/2014 16:00:00,82.93
17/09/2014 16:00:00,83.57
18/09/2014 16:00:00,84.15
19/09/2014 16:00:00,83.64
22/09/2014 16:00:00,83.74
23/09/2014 16:00:00,83.32
24/09/2014 16:00:00,83.77
25/09/2014 16:00:00,83.13
26/09/2014 16:00:00,82.83
29/09/2014 16:00:00,82.34
30/09/2014 16:00:00,81.99
01/10/2014 16:00:00,81.55
02/10/2014 16:00:00,81.71
03/10/2014 16:00:00,82.16
06/10/2014 16:00:00,82.84
07/10/2014 16:00:00,80.01
08/10/2014 16:00:00,81.31
09/10/2014 16:00:00,81.15
10/10/2014 16:00:00,80.98
13/10/2014 16:00:00,81.65
14/10/2014 16:00:00,84.36
15/10/2014 16:00:00,84.93
16/10/2014 16:00:00,84.12
17/10/2014 16:00:00,83.29
20/10/2014 16:00:00,82.2
21/10/2014 16:00:00,83.78
22/10/2014 16:00:00,83.42
23/10/2014 16:00:00,85.17
24/10/2014 16:00:00,85.43
27/10/2014 16:00:00,84.58
28/10/2014 16:00:00,85.49
29/10/2014 16:00:00,85.15
30/10/2014 16:00:00,85.23
31/10/2014 16:00:00,85.54
03/11/2014 16:00:00,85
04/11/2014 16:00:00,84.55
05/11/2014 16:00:00,84.97
06/11/2014 16:00:00,87.77
07/11/2014 16:00:00,88.66
10/11/2014 16:00:00,88.54
11/11/2014 16:00:00,88.45
12/11/2014 16:00:00,88.27
13/11/2014 16:00:00,87.46
14/11/2014 16:00:00,87.52
17/11/2014 16:00:00,86.81
18/11/2014 16:00:00,87.29
19/11/2014 16:00:00,86.33
20/11/2014 16:00:00,85.37
21/11/2014 16:00:00,87.07
24/11/2014 16:00:00,87.52
25/11/2014 16:00:00,87.79
26/11/2014 16:00:00,86.99
28/11/2014 16:00:00,86.62
01/12/2014 16:00:00,89.58
02/12/2014 16:00:00,88.31
03/12/2014 16:00:00,90.18
04/12/2014 16:00:00,89.57
05/12/2014 16:00:00,89.73
08/12/2014 16:00:00,88.84
09/12/2014 16:00:00,89.2
10/12/2014 16:00:00,87.52
11/12/2014 16:00:00,87.99
12/12/2014 16:00:00,86.41
15/12/2014 16:00:00,87.47
16/12/2014 16:00:00,87.8
17/12/2014 16:00:00,88.74
18/12/2014 16:00:00,89.54
19/12/2014 16:00:00,90.1
22/12/2014 16:00:00,90.24
23/12/2014 16:00:00,90.85
24/12/2014 16:00:00,90.26
26/12/2014 16:00:00,90.24
29/12/2014 16:00:00,90.14
30/12/2014 16:00:00,89.46
31/12/2014 16:00:00,88.47
02/01/2015 16:00:00,88.34
05/01/2015 16:00:00,86.45
06/01/2015 16:00:00,85.73
07/01/2015 16:00:00,85.36
08/01/2015 16:00:00,86.49
09/01/2015 16:00:00,85.65
12/01/2015 16:00:00,85.45
13/01/2015 16:00:00,85.89
14/01/2015 16:00:00,86.48
15/01/2015 16:00:00,87.2
16/01/2015 16:00:00,87.3
20/01/2015 16:00:00,87.13
21/01/2015 16:00:00,87.63
22/01/2015 16:00:00,89.51
23/01/2015 16:00:00,88.35
26/01/2015 16:00:00,88.43
27/01/2015 16:00:00,86.04
28/01/2015 16:00:00,84.58
29/01/2015 16:00:00,85.91
30/01/2015 16:00:00,85.19
02/02/2015 16:00:00,86.64
03/02/2015 16:00:00,88.63
04/02/2015 16:00:00,88.68
05/02/2015 16:00:00,89.12
06/02/2015 16:00:00,88.98
09/02/2015 16:00:00,88.95
10/02/2015 16:00:00,88.75
11/02/2015 16:00:00,88.82
12/02/2015 16:00:00,89.37
13/02/2015 16:00:00,90.04
17/02/2015 16:00:00,89.92
18/02/2015 16:00:00,92.75
19/02/2015 16:00:00,91.71
20/02/2015 16:00:00,92.43
23/02/2015 16:00:00,90.98
24/02/2015 16:00:00,91.5
25/02/2015 16:00:00,91.62
26/02/2015 16:00:00,91.18
27/02/2015 16:00:00,90.6
02/03/2015 16:00:00,91.03
03/03/2015 16:00:00,91.27
04/03/2015 16:00:00,90.45
05/03/2015 16:00:00,90.46
06/03/2015 16:00:00,90.26
09/03/2015 16:00:00,92.02
10/03/2015 16:00:00,90.99
11/03/2015 16:00:00,90.23
12/03/2015 16:00:00,90.18
13/03/2015 16:00:00,89.49
16/03/2015 16:00:00,89.14
17/03/2015 16:00:00,88.63
18/03/2015 16:00:00,89.32
19/03/2015 16:00:00,88.08
20/03/2015 16:00:00,89.18
23/03/2015 16:00:00,89.39
24/03/2015 16:00:00,88.47
25/03/2015 16:00:00,88.3
26/03/2015 16:00:00,88.01
27/03/2015 16:00:00,87.46
30/03/2015 16:00:00,88.61
31/03/2015 16:00:00,87.69
01/04/2015 16:00:00,87.6
02/04/2015 16:00:00,87.98
06/04/2015 16:00:00,88.48
07/04/2015 16:00:00,88.44
08/04/2015 16:00:00,87.85
09/04/2015 16:00:00,88.45
10/04/2015 16:00:00,89.07
13/04/2015 16:00:00,88
14/04/2015 16:00:00,87.92
15/04/2015 16:00:00,89.34
16/04/2015 16:00:00,88.94
17/04/2015 16:00:00,87.51
20/04/2015 16:00:00,88.9
21/04/2015 16:00:00,87.92
22/04/2015 16:00:00,88.1
23/04/2015 16:00:00,88.59
24/04/2015 16:00:00,88.39
27/04/2015 16:00:00,88.93
28/04/2015 16:00:00,88.89
29/04/2015 16:00:00,89.87
30/04/2015 16:00:00,90.52
01/05/2015 16:00:00,91.39
04/05/2015 16:00:00,90.89
05/05/2015 16:00:00,90.14
06/05/2015 16:00:00,89.97
07/05/2015 16:00:00,89.63
08/05/2015 16:00:00,89.89
11/05/2015 16:00:00,91.14
12/05/2015 16:00:00,90.41
13/05/2015 16:00:00,90.64
14/05/2015 16:00:00,92.21
15/05/2015 16:00:00,89.13
18/05/2015 16:00:00,89.18
19/05/2015 16:00:00,89.17
20/05/2015 16:00:00,88.98
21/05/2015 16:00:00,89.46
22/05/2015 16:00:00,93.35
26/05/2015 16:00:00,93.8
27/05/2015 16:00:00,94.36
28/05/2015 16:00:00,93.5
29/05/2015 16:00:00,93.68
01/06/2015 16:00:00,92.64
02/06/2015 16:00:00,92.75
03/06/2015 16:00:00,92.74
04/06/2015 16:00:00,91.87
05/06/2015 16:00:00,92.13
08/06/2015 16:00:00,91.61
09/06/2015 16:00:00,91.85
10/06/2015 16:00:00,92.94
11/06/2015 16:00:00,93.21
12/06/2015 16:00:00,92.56
15/06/2015 16:00:00,92.46
16/06/2015 16:00:00,92.12
17/06/2015 16:00:00,92.25
18/06/2015 16:00:00,92.6
19/06/2015 16:00:00,92.56
22/06/2015 16:00:00,93.55
23/06/2015 16:00:00,93.68
24/06/2015 16:00:00,94
25/06/2015 16:00:00,94
26/06/2015 16:00:00,96.44
29/06/2015 16:00:00,94.96
30/06/2015 16:00:00,97.05
01/07/2015 16:00:00,96.19
02/07/2015 16:00:00,96.35
06/07/2015 16:00:00,95.57
07/07/2015 16:00:00,96.28
08/07/2015 16:00:00,94.96
09/07/2015 16:00:00,94.54
10/07/2015 16:00:00,95.17
13/07/2015 16:00:00,96.27
14/07/2015 16:00:00,96.4
15/07/2015 16:00:00,96.52
16/07/2015 16:00:00,97.33
17/07/2015 16:00:00,96.97
20/07/2015 16:00:00,96.22
21/07/2015 16:00:00,95.51
22/07/2015 16:00:00,94.82
23/07/2015 16:00:00,93.26
24/07/2015 16:00:00,92.42
27/07/2015 16:00:00,91.25
28/07/2015 16:00:00,92.47
29/07/2015 16:00:00,93.63
30/07/2015 16:00:00,93.51
31/07/2015 16:00:00,94.57
03/08/2015 16:00:00,93.42
04/08/2015 16:00:00,93.11
05/08/2015 16:00:00,95.52
06/08/2015 16:00:00,95.6
07/08/2015 16:00:00,95.85
10/08/2015 16:00:00,97.14
11/08/2015 16:00:00,96.24
12/08/2015 16:00:00,93.64
13/08/2015 16:00:00,93.1
14/08/2015 16:00:00,94.34
17/08/2015 16:00:00,94.18
18/08/2015 16:00:00,93.91
19/08/2015 16:00:00,91.98
20/08/2015 16:00:00,90.65
21/08/2015 16:00:00,83.29
24/08/2015 16:00:00,80.77
25/08/2015 16:00:00,79.09
26/08/2015 16:00:00,81.23
27/08/2015 16:00:00,82.39
28/08/2015 16:00:00,82.47
31/08/2015 16:00:00,81.78
01/09/2015 16:00:00,80
02/09/2015 16:00:00,80.78
03/09/2015 16:00:00,80.99
04/09/2015 16:00:00,79.22
08/09/2015 16:00:00,80.1
09/09/2015 16:00:00,79.57
10/09/2015 16:00:00,80.07
11/09/2015 16:00:00,79.25
14/09/2015 16:00:00,79.68
15/09/2015 16:00:00,81.41
16/09/2015 16:00:00,81.35
17/09/2015 16:00:00,80.43
18/09/2015 16:00:00,79.54
21/09/2015 16:00:00,79.16
22/09/2015 16:00:00,78.84
23/09/2015 16:00:00,77.69
24/09/2015 16:00:00,75.76
25/09/2015 16:00:00,75.81
28/09/2015 16:00:00,73.76
29/09/2015 16:00:00,73.62
30/09/2015 16:00:00,74
01/10/2015 16:00:00,72.89
02/10/2015 16:00:00,73.57
05/10/2015 16:00:00,78.21
06/10/2015 16:00:00,78.44
07/10/2015 16:00:00,78.89
08/10/2015 16:00:00,80.91
09/10/2015 16:00:00,79.87
12/10/2015 16:00:00,78.43
13/10/2015 16:00:00,76.93
14/10/2015 16:00:00,76.28
15/10/2015 16:00:00,76.23
16/10/2015 16:00:00,76
19/10/2015 16:00:00,75.97
20/10/2015 16:00:00,76.39
21/10/2015 16:00:00,76.65
22/10/2015 16:00:00,79.35
23/10/2015 16:00:00,80.26
26/10/2015 16:00:00,77.51
27/10/2015 16:00:00,76.12
28/10/2015 16:00:00,78.95
29/10/2015 16:00:00,78.24
30/10/2015 16:00:00,78
02/11/2015 16:00:00,80.19
03/11/2015 16:00:00,79.54
04/11/2015 16:00:00,78.24
05/11/2015 16:00:00,77.93
06/11/2015 16:00:00,77.51
09/11/2015 16:00:00,76.24
10/11/2015 16:00:00,76.27
11/11/2015 16:00:00,75.05
12/11/2015 16:00:00,73.27
13/11/2015 16:00:00,74.65
16/11/2015 16:00:00,74.71
17/11/2015 16:00:00,73.8
18/11/2015 16:00:00,74.52
19/11/2015 16:00:00,74.94
20/11/2015 16:00:00,75.48
23/11/2015 16:00:00,74.61
24/11/2015 16:00:00,76.34
25/11/2015 16:00:00,80
27/11/2015 16:00:00,79.09
30/11/2015 16:00:00,79.57
01/12/2015 16:00:00,79.49
02/12/2015 16:00:00,79.33
03/12/2015 16:00:00,78.3
04/12/2015 16:00:00,79.59
07/12/2015 16:00:00,79.1
08/12/2015 16:00:00,79.25
09/12/2015 16:00:00,79.24
10/12/2015 16:00:00,78.6
11/12/2015 16:00:00,77.16
14/12/2015 16:00:00,78.94
15/12/2015 16:00:00,77.25
16/12/2015 16:00:00,78.19
17/12/2015 16:00:00,76.91
18/12/2015 16:00:00,74.97
21/12/2015 16:00:00,75.71
22/12/2015 16:00:00,77.59
23/12/2015 16:00:00,79.22
24/12/2015 16:00:00,78.79
28/12/2015 16:00:00,77.97
29/12/2015 16:00:00,77.64
30/12/2015 16:00:00,77.5
31/12/2015 16:00:00,76.27
04/01/2016 16:00:00,76.08
05/01/2016 16:00:00,76.52
06/01/2016 16:00:00,75.66
07/01/2016 16:00:00,74.99
08/01/2016 16:00:00,73.76
11/01/2016 16:00:00,74.15
12/01/2016 16:00:00,74.52
13/01/2016 16:00:00,73.22
14/01/2016 16:00:00,73.6
15/01/2016 16:00:00,73.12
19/01/2016 16:00:00,72.46
20/01/2016 16:00:00,72
21/01/2016 16:00:00,73.03
22/01/2016 16:00:00,74.61
25/01/2016 16:00:00,71.78
26/01/2016 16:00:00,73.57
27/01/2016 16:00:00,73.63
28/01/2016 16:00:00,74.81
29/01/2016 16:00:00,77.01
01/02/2016 16:00:00,76.8
02/02/2016 16:00:00,74.58
03/02/2016 16:00:00,75.41
04/02/2016 16:00:00,78.7
05/02/2016 16:00:00,78.42
08/02/2016 16:00:00,77.07
09/02/2016 16:00:00,78.08
10/02/2016 16:00:00,77.41
11/02/2016 16:00:00,76.41
12/02/2016 16:00:00,78.27
16/02/2016 16:00:00,79.81
17/02/2016 16:00:00,81.43
18/02/2016 16:00:00,80.33
19/02/2016 16:00:00,77
22/02/2016 16:00:00,78.4
23/02/2016 16:00:00,77.14
24/02/2016 16:00:00,79
25/02/2016 16:00:00,79.6
26/02/2016 16:00:00,79.47
29/02/2016 16:00:00,80.18
01/03/2016 16:00:00,81.05
02/03/2016 16:00:00,81.84
03/03/2016 16:00:00,83.67
04/03/2016 16:00:00,84.88
07/03/2016 16:00:00,85.68
08/03/2016 16:00:00,83.85
09/03/2016 16:00:00,83.04
10/03/2016 16:00:00,82.38
11/03/2016 16:00:00,82.95
14/03/2016 16:00:00,81.85
15/03/2016 16:00:00,80.65
16/03/2016 16:00:00,81.41
17/03/2016 16:00:00,83.06
18/03/2016 16:00:00,82.63
21/03/2016 16:00:00,82.72
22/03/2016 16:00:00,82.26
23/03/2016 16:00:00,80.84
24/03/2016 16:00:00,80.24
28/03/2016 16:00:00,80.17
29/03/2016 16:00:00,80.5
30/03/2016 16:00:00,80.12
31/03/2016 16:00:00,76.99
01/04/2016 16:00:00,76.5
04/04/2016 16:00:00,75.9
05/04/2016 16:00:00,76.07
06/04/2016 16:00:00,76.34
07/04/2016 16:00:00,76.18
08/04/2016 16:00:00,76.31
11/04/2016 16:00:00,75.75
12/04/2016 16:00:00,76.6
13/04/2016 16:00:00,78.46
14/04/2016 16:00:00,77.66
15/04/2016 16:00:00,77.44
18/04/2016 16:00:00,78.32
19/04/2016 16:00:00,82.36
20/04/2016 16:00:00,84.26
21/04/2016 16:00:00,82.8
22/04/2016 16:00:00,82.8
25/04/2016 16:00:00,82.41
26/04/2016 16:00:00,83.42
27/04/2016 16:00:00,84.71
28/04/2016 16:00:00,83.93
29/04/2016 16:00:00,84.11
02/05/2016 16:00:00,84.29
03/05/2016 16:00:00,83.4
04/05/2016 16:00:00,82.18
05/05/2016 16:00:00,81.2
06/05/2016 16:00:00,81.45
09/05/2016 16:00:00,80.58
10/05/2016 16:00:00,83.81
11/05/2016 16:00:00,83.9
12/05/2016 16:00:00,84.15
13/05/2016 16:00:00,82.47
16/05/2016 16:00:00,83.63
17/05/2016 16:00:00,83.2
18/05/2016 16:00:00,82.6
19/05/2016 16:00:00,82.25
20/05/2016 16:00:00,77.74
23/05/2016 16:00:00,77.88
24/05/2016 16:00:00,79.64
25/05/2016 16:00:00,80.49
26/05/2016 16:00:00,80.27
27/05/2016 16:00:00,80.5
31/05/2016 16:00:00,82.29
01/06/2016 16:00:00,82.83
02/06/2016 16:00:00,84.06
03/06/2016 16:00:00,85.57
06/06/2016 16:00:00,87.48
07/06/2016 16:00:00,87.31
08/06/2016 16:00:00,87.18
09/06/2016 16:00:00,86.95
10/06/2016 16:00:00,85.67
13/06/2016 16:00:00,85.32
14/06/2016 16:00:00,85.15
15/06/2016 16:00:00,84.83
16/06/2016 16:00:00,85.12
17/06/2016 16:00:00,86
20/06/2016 16:00:00,85.59
21/06/2016 16:00:00,84.09
22/06/2016 16:00:00,83.92
23/06/2016 16:00:00,84.29
24/06/2016 16:00:00,81.72
27/06/2016 16:00:00,80.58
28/06/2016 16:00:00,81.38
29/06/2016 16:00:00,81.51
30/06/2016 16:00:00,81.04
01/07/2016 16:00:00,80.9
05/07/2016 16:00:00,79.17
06/07/2016 16:00:00,79.47
07/07/2016 16:00:00,79.37
08/07/2016 16:00:00,80.97
11/07/2016 16:00:00,80.99
12/07/2016 16:00:00,82.42
13/07/2016 16:00:00,82.96
14/07/2016 16:00:00,83.64
15/07/2016 16:00:00,83.41
18/07/2016 16:00:00,83.82
19/07/2016 16:00:00,83.26
20/07/2016 16:00:00,82.81
21/07/2016 16:00:00,82.22
22/07/2016 16:00:00,80.12
25/07/2016 16:00:00,77.92
26/07/2016 16:00:00,78.99
27/07/2016 16:00:00,78.45
28/07/2016 16:00:00,78.17
29/07/2016 16:00:00,77.71
01/08/2016 16:00:00,77.69
02/08/2016 16:00:00,77.7
03/08/2016 16:00:00,78.31
04/08/2016 16:00:00,77.74
05/08/2016 16:00:00,78.34
08/08/2016 16:00:00,78.92
09/08/2016 16:00:00,78.89
10/08/2016 16:00:00,78.15
11/08/2016 16:00:00,77.99
12/08/2016 16:00:00,77
15/08/2016 16:00:00,78.28
16/08/2016 16:00:00,78.15
17/08/2016 16:00:00,77.43
18/08/2016 16:00:00,76.94
19/08/2016 16:00:00,87.32
22/08/2016 16:00:00,87.96
23/08/2016 16:00:00,88.09
24/08/2016 16:00:00,87.42
25/08/2016 16:00:00,87.29
26/08/2016 16:00:00,86.74
29/08/2016 16:00:00,86.93
30/08/2016 16:00:00,85.72
31/08/2016 16:00:00,84.55
01/09/2016 16:00:00,83.55
02/09/2016 16:00:00,84.05
06/09/2016 16:00:00,84.47
07/09/2016 16:00:00,84.02
08/09/2016 16:00:00,83.58
09/09/2016 16:00:00,82.23
12/09/2016 16:00:00,83.09
13/09/2016 16:00:00,81.09
14/09/2016 16:00:00,80.57
15/09/2016 16:00:00,81.61
16/09/2016 16:00:00,81.95
19/09/2016 16:00:00,82.11
20/09/2016 16:00:00,82.47
21/09/2016 16:00:00,83.05
22/09/2016 16:00:00,84.16
23/09/2016 16:00:00,83.34
26/09/2016 16:00:00,83.58
27/09/2016 16:00:00,83.05
28/09/2016 16:00:00,84.09
29/09/2016 16:00:00,83.86
30/09/2016 16:00:00,85.35
03/10/2016 16:00:00,85.35
04/10/2016 16:00:00,84.7
05/10/2016 16:00:00,85.12
